,PatientID,SiteID,RaterID,AssessmentID,TxGroup,VisitDay,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,PANSS_Total,numVisit
PatientID,1.0,-0.05109889323218373,0.07167921056667698,0.013922508129152507,0.04462713031437794,0.005741141565269175,0.03747800162469962,0.053898445791998456,-0.05859372784676863,0.0948666571716225,0.06616350881144692,-0.0037632880329077764,0.032910748769690114,-0.04868108488093512,-0.046712433495695246,-0.032698539362989956,-0.0419953309203062,-0.03371405996860693,0.04264308610612518,0.09546332284605366,-0.018800436503546868,0.026125767448518578,-0.011886956158770083,0.029164520253265734,-0.005577997442927896,-0.03713304864103648,-0.019801371853184764,0.05912996404803803,0.062097885550937544,0.014629998757683301,0.014020864987926592,0.034592891725770666,0.029849859055133758,0.08873059037674662,0.003700781160103993,0.025393534561573724,0.02624422954645681,0.05401516098042335
SiteID,-0.05109889323218373,1.0,-0.4017853284396101,0.008444476382746632,0.08256250393912651,-0.035726526727920274,-0.07192002789046223,0.01119610784754115,0.0011608180362322135,-0.09688304374055723,-0.13846624504556188,-0.10085931514291903,-0.12469274203894265,0.05216454319732734,-0.005483772866860724,-0.004931181327249709,-0.0008816360432965589,-0.029764523290688745,-0.01915038531113522,-0.08001164741507567,-0.10630811616649954,-0.20303940629030617,0.02307148166393764,-0.06553427149248083,-0.025126668039789395,0.029633251553884677,0.011558932706185921,-0.18154831171349992,-0.10485187881867764,-0.05689209492558424,-0.13250678143271744,0.02671065168551456,-0.046668266443073744,-0.048443194757808984,-0.08589135829381618,-0.03049680711365818,-0.09348545585924842,-0.13704920286730246
RaterID,0.07167921056667698,-0.4017853284396101,1.0,-0.007278884301805738,-0.038416582039645084,0.021564605308341294,-0.02793337185867476,-0.08150687792486112,-0.005806675436680096,0.11864006798522915,0.11235092202312127,0.05965845739041809,0.03464302981689463,-0.08397832416216511,-0.013814939657175286,-0.03738377909883702,0.0037723502500647673,-0.028972162567797506,0.0016420153792482475,0.09724482629670175,0.06323339495688385,0.08390499501624386,0.01833846460717607,0.09723111856873455,0.037488682254369514,-0.023043471931608012,-0.12229589764697485,0.1339396305080405,0.161309900942649,-0.03961245059272987,0.04062520107297073,0.012208834515340163,0.05674775912048886,0.10601081607447929,0.10227765464841618,0.07978370893995919,0.05634677075079389,0.05766238422627282
AssessmentID,0.013922508129152507,0.008444476382746632,-0.007278884301805738,1.0,0.06350381208506296,0.025236050903557312,-0.04698314571184262,-0.017822463098397315,-0.034257166543562007,-0.06206822318871956,-0.04683521491184624,-0.03484150628750629,-0.056459073778092575,-0.00093796411274025,-0.009210270356960799,-0.016881030074260242,-0.021334976585369998,0.009717301024636108,0.03179840957855531,-0.01805813840344673,-0.012981886721917087,-0.06143463261725382,0.005674305038351169,-0.048689779174626385,-0.005908994608646168,-0.03661398935956613,0.02484482335320865,-0.02790899257752401,-0.04264537744797378,-0.006543628865741127,-0.016887314056667144,-0.02518495568322804,-0.004357356385405916,-0.030822382524298714,0.012553235143981564,-0.006341583071196706,-0.0360010455085974,0.008313610010498894
TxGroup,0.04462713031437794,0.08256250393912651,-0.038416582039645084,0.06350381208506296,1.0,-0.0006741781772592766,0.005485667855141791,-0.04245645859678913,-0.014418846579527187,0.0031302460987478733,0.033402895683030905,-0.009781071896368019,-0.02547754488662986,-0.14198807102908473,-0.06938201301135558,-0.13264027942229487,-0.1260497513253935,-0.004701559750620715,-0.05636655545240424,-0.03629632749656278,-0.05292453281662551,-0.01554444331353114,0.0642352987905007,-0.012770878787723363,-0.03107723930243505,-0.013446452843509633,-0.054015918904294566,0.011718092241339954,0.00732013304495399,-0.05611845986533375,-0.013637366866786847,-0.06855646103160751,-0.07240490074758199,-0.01978910413718252,0.051557763532091586,-0.044000061996096886,-0.052398547410475366,-0.01675018466771828
VisitDay,0.005741141565269175,-0.035726526727920274,0.021564605308341294,0.025236050903557312,-0.0006741781772592766,1.0,-0.4807444127624816,-0.374230987801985,-0.46547465984800623,-0.3665717351056051,-0.20375292178051663,-0.4637116531525145,-0.291310901518116,-0.29269127647988236,-0.337158672590717,-0.3900291943404158,-0.38368711335745803,-0.2844420050452757,-0.28608604158518125,-0.21350405687112672,-0.18038855581540944,-0.3422873940702273,-0.15619441573083295,-0.3863456486978731,-0.22478730530303911,-0.22673689305343167,-0.19595004511592914,-0.26985428574557896,-0.3068308087078906,-0.1987774073547706,-0.3573184590608451,-0.2931653256079218,-0.3014190826682237,-0.2969278923201184,-0.2926826217738867,-0.3831890065983994,-0.5352694077271873,0.24623416320760502
P1,0.03747800162469962,-0.07192002789046223,-0.02793337185867476,-0.04698314571184262,0.005485667855141791,-0.4807444127624816,1.0,0.4346316754992889,0.6302603249951169,0.3628047982956506,0.38313903269867605,0.6657617717203467,0.3535248877642586,0.2524060829411084,0.29840242732856725,0.26967068305317277,0.29956918088210505,0.2627032847309419,0.17806951307531,0.24610383915999154,0.21473686989899207,0.4088049527217687,0.2162588127964436,0.3642693161303404,0.17779788056357762,0.24711343527134605,0.1463845432729953,0.24847437220220137,0.49923604913985326,0.20883590761430829,0.2899650991671437,0.36986215688694934,0.2605456163401621,0.22703998329863473,0.4020445883433082,0.4290209892841823,0.6078871200806829,-0.19242489045822167
P2,0.053898445791998456,0.01119610784754115,-0.08150687792486112,-0.017822463098397315,-0.04245645859678913,-0.374230987801985,0.4346316754992889,1.0,0.3415160523990334,0.457312027425366,0.24895682494322255,0.3673124199072479,0.34330016893566484,0.40685271968823167,0.4728844913280519,0.535373273549523,0.4206710512009491,0.4448496303587109,0.4721488134626089,0.590717766257016,0.10290871595207103,0.2833830434444638,0.22010846146447252,0.3653691235471703,0.5030266115855292,0.25933133389894986,0.29666715194615056,0.38387321826213466,0.46659188383848293,0.34584722711290355,0.5103059980023639,0.5167231039731366,0.543928207874479,0.3341776035661442,0.45257120264514633,0.4299810485220479,0.7176321607752438,0.017570049930136437
P3,-0.05859372784676863,0.0011608180362322135,-0.005806675436680096,-0.034257166543562007,-0.014418846579527187,-0.46547465984800623,0.6302603249951169,0.3415160523990334,1.0,0.3589522061438729,0.17466542978090147,0.532735721676587,0.28507070965083564,0.18126959140499038,0.2803389900081713,0.2900284028171339,0.303953058722166,0.31515875007338584,0.2140556788535585,0.186388718942087,0.22193200215211864,0.42206355142005353,0.2339935677561906,0.3664500748221691,0.10434303778730435,0.2161204263782859,0.16285602415037087,0.19094911953935834,0.34963711717895224,0.2886912124918404,0.3345255663556902,0.25077435481391325,0.24862833072549825,0.17809122233460112,0.3219723454728887,0.3260022705114998,0.5479376936208122,-0.16237757116584836
P4,0.0948666571716225,-0.09688304374055723,0.11864006798522915,-0.06206822318871956,0.0031302460987478733,-0.3665717351056051,0.3628047982956506,0.457312027425366,0.3589522061438729,1.0,0.3324597349155917,0.42213657299746216,0.639917138348936,0.18674354402652116,0.27747349791783754,0.36400693014143964,0.23717062873526457,0.2969497775400189,0.24138008190946234,0.40402467027106004,0.1802056260828346,0.393559568774912,0.22582058076530684,0.503102711015654,0.3693190854029468,0.24056554445188508,0.06147004620039929,0.5137376044876542,0.3928130795229998,0.2711980652548267,0.4272103785826599,0.3346919113534812,0.3377593503105357,0.5764892993769879,0.3208021680851638,0.33801618391122557,0.6360090404258869,-0.0903569825089039
P5,0.06616350881144692,-0.13846624504556188,0.11235092202312127,-0.04683521491184624,0.033402895683030905,-0.20375292178051663,0.38313903269867605,0.24895682494322255,0.17466542978090147,0.3324597349155917,1.0,0.25204589704305963,0.3326005440223341,0.043987568695007376,0.1197773400522622,0.10020584400539244,0.10643100239781685,0.12617624325972573,0.06121400585445469,0.2865028499612426,0.13056958692678022,0.13533509979191402,0.2502821330773325,0.19008344031446944,0.1824261632857845,0.16670446935966327,0.10678945246426684,0.2839518747951538,0.3916160672774956,0.16732125735308495,0.17383643359626338,0.24565035446071487,0.09157904727196625,0.3202938900182654,0.19909645377981205,0.19718581012114852,0.3928202896843567,-0.04168555323560591
P6,-0.0037632880329077764,-0.10085931514291903,0.05965845739041809,-0.03484150628750629,-0.009781071896368019,-0.4637116531525145,0.6657617717203467,0.3673124199072479,0.532735721676587,0.42213657299746216,0.25204589704305963,1.0,0.46320909141198463,0.33305799223057253,0.3672254578605323,0.3825910264562519,0.34949333466942134,0.31027937187943444,0.30452396099008694,0.3133691307023587,0.2150652266793544,0.4438135443174171,0.20975858681434076,0.4181176841007126,0.17059715521971788,0.2521813493269529,0.1665035241299442,0.3722646563001892,0.3813870233823806,0.1666011805056351,0.3408226532638954,0.3191225480853761,0.32327474945690915,0.35429322397787166,0.3668056569150634,0.4737827695630208,0.6434391793495957,-0.18292062330835324
P7,0.032910748769690114,-0.12469274203894265,0.03464302981689463,-0.056459073778092575,-0.02547754488662986,-0.291310901518116,0.3535248877642586,0.34330016893566484,0.28507070965083564,0.639917138348936,0.3326005440223341,0.46320909141198463,1.0,0.20793714298808616,0.28707669834549365,0.39383271783232393,0.27245221760108634,0.1998097956816759,0.2794783766724294,0.3350213070834823,0.174219683225895,0.23046146599395131,0.13479386186482514,0.3322213152802132,0.306032236057355,0.17693723031879252,0.10346264979470365,0.5988851978788208,0.32973479515296467,0.27970593219575013,0.3803143892417569,0.33517301699129576,0.32430725987097697,0.6728210612539911,0.27925125611621804,0.36980077539205036,0.5974718926873543,-0.07787395822791918
N1,-0.04868108488093512,0.05216454319732734,-0.08397832416216511,-0.00093796411274025,-0.14198807102908473,-0.29269127647988236,0.2524060829411084,0.40685271968823167,0.18126959140499038,0.18674354402652116,0.043987568695007376,0.33305799223057253,0.20793714298808616,1.0,0.6294680259887538,0.5855460811829536,0.6064907004855367,0.22574073550856857,0.5580459264233557,0.33350535495075956,0.06009459022124408,0.16712315750595189,0.09583211729652628,0.2519397273746529,0.36448204488001307,0.21747492081540776,0.389057683989932,0.27059763027582123,0.17341826887862072,0.1634530112657179,0.3334809664264382,0.355659632248337,0.5313948977502482,0.2081586009469009,0.3531087955007292,0.39998769632971715,0.5608122654925084,-0.08004788061205229
N2,-0.046712433495695246,-0.005483772866860724,-0.013814939657175286,-0.009210270356960799,-0.06938201301135558,-0.337158672590717,0.29840242732856725,0.4728844913280519,0.2803389900081713,0.27747349791783754,0.1197773400522622,0.3672254578605323,0.28707669834549365,0.6294680259887538,1.0,0.6288367144880536,0.7227983534970317,0.31546351916804494,0.58690333512957,0.49164584163448005,0.1558901574667237,0.2711312640426748,0.18706259078521364,0.29700789876763384,0.3631643270466634,0.28995431303535657,0.40204630068906166,0.4207477429310564,0.3023061344131304,0.2720463524975846,0.4045714904236128,0.4215183874516571,0.5696706730697968,0.2981507127626741,0.46292672865943435,0.5464079156632522,0.6887635274262464,-0.05028206028210354
N3,-0.032698539362989956,-0.004931181327249709,-0.03738377909883702,-0.016881030074260242,-0.13264027942229487,-0.3900291943404158,0.26967068305317277,0.535373273549523,0.2900284028171339,0.36400693014143964,0.10020584400539244,0.3825910264562519,0.39383271783232393,0.5855460811829536,0.6288367144880536,1.0,0.6386115061377912,0.3796322632061847,0.6465566229277591,0.4961333884011814,0.07601132209352586,0.2083784388969698,0.12783192475798355,0.30897626065003714,0.41180756051041423,0.23435193001617372,0.39158338078358734,0.47570332554291905,0.3293579411729098,0.32749875454542254,0.4275982896935468,0.4725444550700136,0.5814856144085325,0.3943773407491765,0.46275222242384734,0.4611544843070297,0.7050902982346482,-0.08129543254231275
N4,-0.0419953309203062,-0.0008816360432965589,0.0037723502500647673,-0.021334976585369998,-0.1260497513253935,-0.38368711335745803,0.29956918088210505,0.4206710512009491,0.303953058722166,0.23717062873526457,0.10643100239781685,0.34949333466942134,0.27245221760108634,0.6064907004855367,0.7227983534970317,0.6386115061377912,1.0,0.3132604307063828,0.575501608690346,0.39005236029416424,0.1396332912624344,0.25333517283444096,0.13459765041256272,0.2717640473528728,0.3320494684586221,0.31276549502484785,0.4014416646004531,0.3684861491501382,0.3014323333219545,0.26946113713735176,0.3898479127173284,0.3891282865878689,0.5466304247884467,0.293595271776847,0.4580876232873314,0.6013602478610255,0.6654090854570041,-0.13917879459016477
N5,-0.03371405996860693,-0.029764523290688745,-0.028972162567797506,0.009717301024636108,-0.004701559750620715,-0.2844420050452757,0.2627032847309419,0.4448496303587109,0.31515875007338584,0.2969497775400189,0.12617624325972573,0.31027937187943444,0.1998097956816759,0.22574073550856857,0.31546351916804494,0.3796322632061847,0.3132604307063828,1.0,0.3889813097845225,0.39066826872559207,0.12586339731458196,0.28035162629756694,0.1541347788207383,0.251344039707945,0.3021351007903811,0.15133760982610117,0.2813646751547929,0.27539543535114597,0.2746946869634716,0.3889570800837474,0.43285073870421836,0.2585654473752753,0.4004186528927101,0.2673386392991032,0.37311321920169027,0.2514462101657242,0.5396522593599857,-0.1447731529242305
N6,0.04264308610612518,-0.01915038531113522,0.0016420153792482475,0.03179840957855531,-0.05636655545240424,-0.28608604158518125,0.17806951307531,0.4721488134626089,0.2140556788535585,0.24138008190946234,0.06121400585445469,0.30452396099008694,0.2794783766724294,0.5580459264233557,0.58690333512957,0.6465566229277591,0.575501608690346,0.3889813097845225,1.0,0.4872105454135492,0.006149423998350644,0.14041773222870296,0.15559120752517186,0.2514448054870209,0.3888664692941318,0.19298733790464523,0.45408247628949727,0.3695135357785026,0.24481068748139853,0.3239514418809706,0.46671017334261344,0.397320829570793,0.5447656778460561,0.33794247470276706,0.48866226152073533,0.4416672865878723,0.6348775904144592,-0.03791311568843214
N7,0.09546332284605366,-0.08001164741507567,0.09724482629670175,-0.01805813840344673,-0.03629632749656278,-0.21350405687112672,0.24610383915999154,0.590717766257016,0.186388718942087,0.40402467027106004,0.2865028499612426,0.3133691307023587,0.3350213070834823,0.33350535495075956,0.49164584163448005,0.4961333884011814,0.39005236029416424,0.39066826872559207,0.4872105454135492,1.0,0.11424238793683582,0.22689324786992848,0.2510986275183404,0.3084988883394364,0.4214108791104946,0.2368248525925609,0.24463175962513578,0.4055308320906258,0.3995191886532122,0.2247732523156954,0.408583230988034,0.4267872570361963,0.5165879101217973,0.3685953112828502,0.47527406187386534,0.4146206403652775,0.6466282220891446,0.01515004802446637
G1,-0.018800436503546868,-0.10630811616649954,0.06323339495688385,-0.012981886721917087,-0.05292453281662551,-0.18038855581540944,0.21473686989899207,0.10290871595207103,0.22193200215211864,0.1802056260828346,0.13056958692678022,0.2150652266793544,0.174219683225895,0.06009459022124408,0.1558901574667237,0.07601132209352586,0.1396332912624344,0.12586339731458196,0.006149423998350644,0.11424238793683582,1.0,0.41675588368230887,0.1878836090226456,0.2759218387189055,0.1290391728276426,0.30459248082043977,0.11411638299129255,0.10356199335833166,0.21305856859140404,0.09667054408149071,0.11636801235918345,0.02065110149121372,0.024772462312867463,0.1797877886486561,0.08905077592681167,0.19310488772647416,0.30646551594213645,-0.09777121117537955
G2,0.026125767448518578,-0.20303940629030617,0.08390499501624386,-0.06143463261725382,-0.01554444331353114,-0.3422873940702273,0.4088049527217687,0.2833830434444638,0.42206355142005353,0.393559568774912,0.13533509979191402,0.4438135443174171,0.23046146599395131,0.16712315750595189,0.2711312640426748,0.2083784388969698,0.25333517283444096,0.28035162629756694,0.14041773222870296,0.22689324786992848,0.41675588368230887,1.0,0.25301864994460005,0.7040992409017759,0.1955011954961715,0.39314165894066205,0.12758812303179198,0.22300326865099765,0.29973800644061876,0.11558822988903253,0.2989362508565687,0.16798665027357418,0.1782408751362133,0.21378258291453361,0.2819781969320812,0.3470123600635121,0.5268055483976487,-0.13502316662154257
G3,-0.011886956158770083,0.02307148166393764,0.01833846460717607,0.005674305038351169,0.0642352987905007,-0.15619441573083295,0.2162588127964436,0.22010846146447252,0.2339935677561906,0.22582058076530684,0.2502821330773325,0.20975858681434076,0.13479386186482514,0.09583211729652628,0.18706259078521364,0.12783192475798355,0.13459765041256272,0.1541347788207383,0.15559120752517186,0.2510986275183404,0.1878836090226456,0.25301864994460005,1.0,0.343237693468621,0.17196994658783074,0.4104897636264077,0.29540987490408166,0.10987316027136129,0.2915969173499219,0.12263237540098705,0.12538456534032952,0.005219436094093899,0.12377450177745533,0.1630943473019825,0.21453667751469488,0.24964387845627697,0.37308474824478927,-0.06970912106089247
G4,0.029164520253265734,-0.06553427149248083,0.09723111856873455,-0.048689779174626385,-0.012770878787723363,-0.3863456486978731,0.3642693161303404,0.3653691235471703,0.3664500748221691,0.503102711015654,0.19008344031446944,0.4181176841007126,0.3322213152802132,0.2519397273746529,0.29700789876763384,0.30897626065003714,0.2717640473528728,0.251344039707945,0.2514448054870209,0.3084988883394364,0.2759218387189055,0.7040992409017759,0.343237693468621,1.0,0.30318382352598955,0.387470039540966,0.17086280125278713,0.3090660483873502,0.34197056420467176,0.11249961588431388,0.35603882665944697,0.2436664293270757,0.291628289193765,0.3283626872083469,0.3216799470542178,0.44542457364246185,0.5993382368823945,-0.0730605135447532
G5,-0.005577997442927896,-0.025126668039789395,0.037488682254369514,-0.005908994608646168,-0.03107723930243505,-0.22478730530303911,0.17779788056357762,0.5030266115855292,0.10434303778730435,0.3693190854029468,0.1824261632857845,0.17059715521971788,0.306032236057355,0.36448204488001307,0.3631643270466634,0.41180756051041423,0.3320494684586221,0.3021351007903811,0.3888664692941318,0.4214108791104946,0.1290391728276426,0.1955011954961715,0.17196994658783074,0.30318382352598955,1.0,0.24787550849890702,0.3548176181842461,0.38021218840621807,0.35122244433368804,0.2915700060968221,0.38997966110756394,0.4029671536189598,0.45156610893060417,0.3336483022033022,0.37773166361369603,0.33483758900996646,0.5747555532333284,-0.006738171374978166
G6,-0.03713304864103648,0.029633251553884677,-0.023043471931608012,-0.03661398935956613,-0.013446452843509633,-0.22673689305343167,0.24711343527134605,0.25933133389894986,0.2161204263782859,0.24056554445188508,0.16670446935966327,0.2521813493269529,0.17693723031879252,0.21747492081540776,0.28995431303535657,0.23435193001617372,0.31276549502484785,0.15133760982610117,0.19298733790464523,0.2368248525925609,0.30459248082043977,0.39314165894066205,0.4104897636264077,0.387470039540966,0.24787550849890702,1.0,0.37867458830179146,0.15870923351574787,0.2670643310436994,0.1958292170965686,0.2070857773438543,0.16339046358787113,0.19095524376159453,0.21293485770136378,0.23610628255425054,0.3552132350955942,0.46850034896725584,-0.09908254928121218
G7,-0.019801371853184764,0.011558932706185921,-0.12229589764697485,0.02484482335320865,-0.054015918904294566,-0.19595004511592914,0.1463845432729953,0.29666715194615056,0.16285602415037087,0.06147004620039929,0.10678945246426684,0.1665035241299442,0.10346264979470365,0.389057683989932,0.40204630068906166,0.39158338078358734,0.4014416646004531,0.2813646751547929,0.45408247628949727,0.24463175962513578,0.11411638299129255,0.12758812303179198,0.29540987490408166,0.17086280125278713,0.3548176181842461,0.37867458830179146,1.0,0.19667430856196796,0.22743736664795805,0.29040193201332454,0.31884505057877854,0.20630917181776195,0.2639313086203172,0.1055147636023867,0.2555457989217568,0.3163021333423032,0.4624748489791601,-0.06858615362941525
G8,0.05912996404803803,-0.18154831171349992,0.1339396305080405,-0.02790899257752401,0.011718092241339954,-0.26985428574557896,0.24847437220220137,0.38387321826213466,0.19094911953935834,0.5137376044876542,0.2839518747951538,0.3722646563001892,0.5988851978788208,0.27059763027582123,0.4207477429310564,0.47570332554291905,0.3684861491501382,0.27539543535114597,0.3695135357785026,0.4055308320906258,0.10356199335833166,0.22300326865099765,0.10987316027136129,0.3090660483873502,0.38021218840621807,0.15870923351574787,0.19667430856196796,1.0,0.36093008684592287,0.306100267043587,0.43100020540544204,0.44634280467363285,0.44957881309144815,0.5835862804366586,0.3816272625111517,0.4227688734436737,0.6303977119088005,0.0066688959341847836
G9,0.062097885550937544,-0.10485187881867764,0.161309900942649,-0.04264537744797378,0.00732013304495399,-0.3068308087078906,0.49923604913985326,0.46659188383848293,0.34963711717895224,0.3928130795229998,0.3916160672774956,0.3813870233823806,0.32973479515296467,0.17341826887862072,0.3023061344131304,0.3293579411729098,0.3014323333219545,0.2746946869634716,0.24481068748139853,0.3995191886532122,0.21305856859140404,0.29973800644061876,0.2915969173499219,0.34197056420467176,0.35122244433368804,0.2670643310436994,0.22743736664795805,0.36093008684592287,1.0,0.21654418851261464,0.25716446481185845,0.43308766830692363,0.32799526028131826,0.33823243283333543,0.37994312000077163,0.444264880132865,0.6134027208096745,-0.08020899379441053
G10,0.014629998757683301,-0.05689209492558424,-0.03961245059272987,-0.006543628865741127,-0.05611845986533375,-0.1987774073547706,0.20883590761430829,0.34584722711290355,0.2886912124918404,0.2711980652548267,0.16732125735308495,0.1666011805056351,0.27970593219575013,0.1634530112657179,0.2720463524975846,0.32749875454542254,0.26946113713735176,0.3889570800837474,0.3239514418809706,0.2247732523156954,0.09667054408149071,0.11558822988903253,0.12263237540098705,0.11249961588431388,0.2915700060968221,0.1958292170965686,0.29040193201332454,0.306100267043587,0.21654418851261464,1.0,0.3860510996681616,0.30707282221197346,0.33343214143924993,0.3499355285082005,0.2720283873002522,0.22670385016047662,0.4695714232737673,-0.03322716241169512
G11,0.014020864987926592,-0.13250678143271744,0.04062520107297073,-0.016887314056667144,-0.013637366866786847,-0.3573184590608451,0.2899650991671437,0.5103059980023639,0.3345255663556902,0.4272103785826599,0.17383643359626338,0.3408226532638954,0.3803143892417569,0.3334809664264382,0.4045714904236128,0.4275982896935468,0.3898479127173284,0.43285073870421836,0.46671017334261344,0.408583230988034,0.11636801235918345,0.2989362508565687,0.12538456534032952,0.35603882665944697,0.38997966110756394,0.2070857773438543,0.31884505057877854,0.43100020540544204,0.25716446481185845,0.3860510996681616,1.0,0.4416247899054471,0.4838228869912442,0.39002024190094636,0.40274784220600657,0.37297161888739294,0.642356184367787,-0.010944989527223897
G12,0.034592891725770666,0.02671065168551456,0.012208834515340163,-0.02518495568322804,-0.06855646103160751,-0.2931653256079218,0.36986215688694934,0.5167231039731366,0.25077435481391325,0.3346919113534812,0.24565035446071487,0.3191225480853761,0.33517301699129576,0.355659632248337,0.4215183874516571,0.4725444550700136,0.3891282865878689,0.2585654473752753,0.397320829570793,0.4267872570361963,0.02065110149121372,0.16798665027357418,0.005219436094093899,0.2436664293270757,0.4029671536189598,0.16339046358787113,0.20630917181776195,0.44634280467363285,0.43308766830692363,0.30707282221197346,0.4416247899054471,1.0,0.5027097402126467,0.3997148273445364,0.4550407849373642,0.4047298731613771,0.6127730734887276,-0.02172233630046789
G13,0.029849859055133758,-0.046668266443073744,0.05674775912048886,-0.004357356385405916,-0.07240490074758199,-0.3014190826682237,0.2605456163401621,0.543928207874479,0.24862833072549825,0.3377593503105357,0.09157904727196625,0.32327474945690915,0.32430725987097697,0.5313948977502482,0.5696706730697968,0.5814856144085325,0.5466304247884467,0.4004186528927101,0.5447656778460561,0.5165879101217973,0.024772462312867463,0.1782408751362133,0.12377450177745533,0.291628289193765,0.45156610893060417,0.19095524376159453,0.2639313086203172,0.44957881309144815,0.32799526028131826,0.33343214143924993,0.4838228869912442,0.5027097402126467,1.0,0.35387255679560164,0.5272014387062567,0.462629889987567,0.6686199360741936,-0.005087128464034962
G14,0.08873059037674662,-0.048443194757808984,0.10601081607447929,-0.030822382524298714,-0.01978910413718252,-0.2969278923201184,0.22703998329863473,0.3341776035661442,0.17809122233460112,0.5764892993769879,0.3202938900182654,0.35429322397787166,0.6728210612539911,0.2081586009469009,0.2981507127626741,0.3943773407491765,0.293595271776847,0.2673386392991032,0.33794247470276706,0.3685953112828502,0.1797877886486561,0.21378258291453361,0.1630943473019825,0.3283626872083469,0.3336483022033022,0.21293485770136378,0.1055147636023867,0.5835862804366586,0.33823243283333543,0.3499355285082005,0.39002024190094636,0.3997148273445364,0.35387255679560164,1.0,0.32235956158816015,0.36414930194299283,0.5963419434367723,-0.07918840835119013
G15,0.003700781160103993,-0.08589135829381618,0.10227765464841618,0.012553235143981564,0.051557763532091586,-0.2926826217738867,0.4020445883433082,0.45257120264514633,0.3219723454728887,0.3208021680851638,0.19909645377981205,0.3668056569150634,0.27925125611621804,0.3531087955007292,0.46292672865943435,0.46275222242384734,0.4580876232873314,0.37311321920169027,0.48866226152073533,0.47527406187386534,0.08905077592681167,0.2819781969320812,0.21453667751469488,0.3216799470542178,0.37773166361369603,0.23610628255425054,0.2555457989217568,0.3816272625111517,0.37994312000077163,0.2720283873002522,0.40274784220600657,0.4550407849373642,0.5272014387062567,0.32235956158816015,1.0,0.4825673959646435,0.652668050812938,-0.07797040291896581
G16,0.025393534561573724,-0.03049680711365818,0.07978370893995919,-0.006341583071196706,-0.044000061996096886,-0.3831890065983994,0.4290209892841823,0.4299810485220479,0.3260022705114998,0.33801618391122557,0.19718581012114852,0.4737827695630208,0.36980077539205036,0.39998769632971715,0.5464079156632522,0.4611544843070297,0.6013602478610255,0.2514462101657242,0.4416672865878723,0.4146206403652775,0.19310488772647416,0.3470123600635121,0.24964387845627697,0.44542457364246185,0.33483758900996646,0.3552132350955942,0.3163021333423032,0.4227688734436737,0.444264880132865,0.22670385016047662,0.37297161888739294,0.4047298731613771,0.462629889987567,0.36414930194299283,0.4825673959646435,1.0,0.6927760933268464,-0.07012934346874013
PANSS_Total,0.02624422954645681,-0.09348545585924842,0.05634677075079389,-0.0360010455085974,-0.052398547410475366,-0.5352694077271873,0.6078871200806829,0.7176321607752438,0.5479376936208122,0.6360090404258869,0.3928202896843567,0.6434391793495957,0.5974718926873543,0.5608122654925084,0.6887635274262464,0.7050902982346482,0.6654090854570041,0.5396522593599857,0.6348775904144592,0.6466282220891446,0.30646551594213645,0.5268055483976487,0.37308474824478927,0.5993382368823945,0.5747555532333284,0.46850034896725584,0.4624748489791601,0.6303977119088005,0.6134027208096745,0.4695714232737673,0.642356184367787,0.6127730734887276,0.6686199360741936,0.5963419434367723,0.652668050812938,0.6927760933268464,1.0,-0.1277339059680657
numVisit,0.05401516098042335,-0.13704920286730246,0.05766238422627282,0.008313610010498894,-0.01675018466771828,0.24623416320760502,-0.19242489045822167,0.017570049930136437,-0.16237757116584836,-0.0903569825089039,-0.04168555323560591,-0.18292062330835324,-0.07787395822791918,-0.08004788061205229,-0.05028206028210354,-0.08129543254231275,-0.13917879459016477,-0.1447731529242305,-0.03791311568843214,0.01515004802446637,-0.09777121117537955,-0.13502316662154257,-0.06970912106089247,-0.0730605135447532,-0.006738171374978166,-0.09908254928121218,-0.06858615362941525,0.0066688959341847836,-0.08020899379441053,-0.03322716241169512,-0.010944989527223897,-0.02172233630046789,-0.005087128464034962,-0.07918840835119013,-0.07797040291896581,-0.07012934346874013,-0.1277339059680657,1.0
